folder,focused,unfocused,predicted_label
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_F_D_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_F_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_F_F_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_F_H_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_F_T_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_F_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_N_D_T,0.4998,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_N_E_T,0.4998,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_N_F_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_N_T_T,0.5,0.4998,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_N_U_T,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_S_C_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_S_D_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_S_E_T,0.501,0.4988,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_S_F_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_L_rgb_S_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_A_C_T,0.503,0.4968,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_A_D_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_A_E_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_A_S_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_A_U_T,0.5,0.4998,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_D_C_T,0.5034,0.4968,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_D_D_T,0.5005,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_D_E_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_D_S_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_D_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_F_C_T,0.503,0.4968,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_F_D_T,0.501,0.4988,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_F_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_F_H_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_F_S_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_F_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_N_D_T,0.5,0.4998,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_N_E_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_N_S_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_N_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_S_C_T,0.5024,0.4978,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_S_D_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_M_rgb_S_E_T,0.5005,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_A_C_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_A_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_A_U_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_D_C_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_D_D_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_D_E_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_D_U_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_F_C_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_F_D_T,0.5005,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_F_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_F_H_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_F_U_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_N_D_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_N_E_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_N_U_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_S_C_T,0.502,0.4983,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_S_D_T,0.5,0.4998,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/135_face_crop\NIA22EYE_S1_135_T1_S07_V_rgb_S_E_T,0.5005,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_A_C_T,0.501,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_A_D_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_A_E_T,0.4998,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_A_F_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_A_T_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_A_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_D_C_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_D_D_T,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_D_E_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_D_F_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_D_T_T,0.4993,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_D_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_C_T,0.5015,0.4985,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_D_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_E_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_F_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_H_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_T_T,0.5,0.4998,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_F_U_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_N_D_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_N_E_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_N_F_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_N_T_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_N_U_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_S_C_T,0.5005,0.4995,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_S_D_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_S_E_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_S_F_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_L_rgb_S_U_T,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_A_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_A_D_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_A_E_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_A_S_T,0.4968,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_A_U_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_D_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_D_D_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_D_E_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_D_S_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_D_U_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_F_C_T,0.5005,0.4993,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_F_D_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_F_E_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_F_H_T,0.4968,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_F_S_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_F_U_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_N_D_T,0.4988,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_N_E_T,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_N_S_T,0.4978,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_N_U_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_S_C_T,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_S_D_T,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_M_rgb_S_E_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_C_L,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_C_R,0.4995,0.5005,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_C_T,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_D_L,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_D_R,0.4983,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_D_T,0.4978,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_E_L,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_E_R,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_E_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_F_L,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_F_R,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_F_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_L_L,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_L_R,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_L_T,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_P_L,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_P_R,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_P_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_S_L,0.4998,0.5,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_S_R,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_S_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_T_L,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_A_T_T,0.4973,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_C_L,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_C_R,0.4988,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_C_T,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_D_L,0.499,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_D_R,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_D_T,0.4978,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_E_L,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_E_R,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_E_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_F_L,0.4988,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_F_R,0.5,0.5,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_F_T,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_L_L,0.4976,0.5024,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_L_R,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_L_T,0.4983,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_P_L,0.497,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_P_R,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_P_T,0.4958,0.504,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_S_L,0.4993,0.501,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_S_R,0.4985,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_S_T,0.498,0.502,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_T_L,0.4983,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_D_T_T,0.4973,0.503,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_F_C_L,0.501,0.499,0
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_F_C_R,0.4988,0.5015,1
C:/Users/user/Downloads/126.eye/0801/t/o/og/TS/TS/all_image_30/136_face_crop\NIA22EYE_S1_136_T1_S06_S_rgb_F_C_T,0.4995,0.5005,1
